CATCHID,SINUOSITY.x,STRM_DENS.x,ELEVCM_MEA.x,SLP_PERC.x,MEAN_RCHRG.x,MEAN_IEOF.x,RF30_MEAN.x,NHDAREAWTMAP.x,NHDAREAWTMAT.x,NHDMAXELEVSMO.x,NHDMINELEVSMO.x,NHDSLOPE.x,L_POPDENS,SO.x,OrgMatter_WA.x,CaCO3_WA.x,SurfText_Maj.x,NLCD_CN.x,DENS_RD_XING.x,DENS_FishBarrier.x,DENS_L_TRI.x,StorageRatio.x,BFI_MEAN.y,SINUOSITY.y,STRM_DENS.y,ELEVCM_MEA.y,SLP_PERC.y,MEAN_RCHRG.y,MEAN_IEOF.y,SATOF_MEAN.y,NHDAREAWTMAP.y,NHDAREAWTMAT.y,NHDMAXELEVSMO.y,NHDSLOPE.y,N_POPDENSC,Silt_WA.y,OrgMatter_WA.y,KfactWS_WA.y,EC_WA.y,Dep2WatTbl_WA.y,CaCO3_WA.y,SurfText_Maj.y,NLCD_CN.y,DENS_RD_XING.y,DENS_DamCount.y,DENS_L_TRI.y,DENS_L_NPDES.y,DENS_L_CERC.y,StorageRatio.y,NHDCUMDRAINAG.x,PCT_ADRAIN.x,PCT_ADRAIN.y,Dom_SGEOL.x,Dom_SGEOL.y,sedrisk.x,PCT_IRRIG.x,PCT_IRRIG.y,basf_PC.x,frccMN.x,is_PC.x,prcp_PC.x,runo_PC.x,snwe_PC.x,fireMN.x,TotalUse,tave_PC.x,tmax_PC.x,tmin_PC.x,Pct2006NatLC.x,Pct2006AgrLC.x,ARAPct2006NatLC.x,Pct2006NatLC.y,Pct2006UrbLC.y,Pct2006AgrLC.y,ARAPct2006NatLC.y,ARAPct2006AgrLC.y,L_ROADDENS,N_ROADDENS,Ksat_WA,WQRegion,PSARegion,LgFldFlow_p.x,SmFldDur_p.x,SmFldDate_p.x,SmFldFreq.x,HiFall_p.x,CRAM_Overall_Score.x,CSCI.x,N_SUMMER,pH_SUMMER.x,SpecCond_SUMMER.x,TEMP_SUMMER.x,TURB_SUMMER.x,PHAB.MMI.Score
8272293,1.05573,0.001572418,46.51,8.17,231.4,7,1121.7,1208.55082,149.37022,31.28,27.68,0.002,228.1909,4,1.929746829,2.033483084,loam,68.67113565,0,0,0,0,34.17868431,1.183648247,0.000784994,312.7889283,34.99445108,186.9499625,4.1117674,3.780029159,1231.602159,148.5048446,772.32,0.05059409,4.194,32.15250929,1.500347496,0.308488399,0.25982067,193.9176043,0.12476533,gravelly loam,67.41071428,0.338025418,0.012597221,0,0,0,3.114305796,476.271,0.00796017,0.000819325,PCT_SGEOL_45.x,PCT_SGEOL_45.y,34.59511139,0.258102987,0.020796626,59.29632326,2.444444444,0.841830764,43.80124936,24.88063005,0,1.084839064,0.166374518,0.009165754,0.010755552,0.007481646,0.485804416,0.455835962,0.428301886,0.939052541,0.026221704,0.034725787,0.89108285,0.068886473,2403.91,458038.62,15.35389385,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272295,1.08823,0.000877702,141.11,26.1,222,3.82,1160.66,1087.196,153.3169,86.63,27.68,0.02122,51.1016,1,1.82385831,0.111229741,loam,73.4894946,0.316021725,0,0,0,38.67,1.08823,0.000877702,141.11,26.1,222,3.82,4.64,1087.196,153.3169,86.63,0.02122,51.102,32.15621352,1.82385831,0.348859067,0.364847092,196.2541977,0.111229741,loam,73.4894946,0.316021725,0,0,0,0,0,3.164,0.000547602,0.000547602,PCT_SGEOL_45.x,PCT_SGEOL_45.y,25.18664686,0.030125024,0.030125024,59.78474957,2.131944444,2.178155362,43.66755924,25.10771792,0,1.086075386,0.013255363,0.009151283,0.010696524,0.007514206,0.968767745,0.022146508,0.906892382,0.968767745,0.009085747,0.022146508,0.906892382,0.07376058,5465.82,5465.82,12.9106083,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272297,3.65052,0.000735471,81.69,19.93,251.1,7,1089.97,1113.68597,145.51929,36.99,26.42,0.00182,18.4634,5,2.07,0,loam,65.07823051,0,1.144719643,0,0,34.36346352,1.188203462,0.000812122,431.8759731,28.47357898,215.4746171,6.471357114,4.406678422,1143.032456,143.9955672,1083.21,0.068276512,16.279,33.74838181,1.815907051,0.298100376,0.470209973,177.7499343,0.158848967,loam,69.80083018,0.428660697,0.01315209,0.004871144,0.000974229,0.000974229,0.1979725,2052.933,0.002729705,0.001339676,PCT_SGEOL_45.x,PCT_SGEOL_45.y,34.98524233,0.068000646,0.028151076,59.13344091,1.697542533,0.317657316,43.96672927,23.42284969,0,1.027761554,0.122529559,0.009189103,0.010855641,0.007423472,0.773835412,0.094998283,0.62572062,0.876681418,0.063336434,0.059982149,0.770415374,0.138848029,20142.7,3104415.51,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,0.05,8.25,285,21.55,NA,NA
8272299,1.18057,0.000762267,120.11,34.39,249.9,7,1089,1113.67334,145.52061,26.42,23.94,0.01087,8.0361,5,2.07,0,loam,61.37311178,0,3.373942897,0,0,34.36405632,1.188202419,0.000812114,431.8309682,28.47443305,215.4795866,6.471433579,4.406619716,1143.028218,143.9957874,1083.21,0.068268668,16.278,33.74849031,1.815943731,0.298103537,0.470142096,177.7532906,0.158826036,loam,69.7996108,0.428598818,0.013150191,0.004870441,0.000974088,0.000974088,0.19792441,2053.232,0,0.001339483,PCT_SGEOL_45.x,PCT_SGEOL_45.y,20.24880538,0,0.028147012,59.55431449,2.178571429,0.317870841,43.87187511,22.90813819,0,0.997061294,0.002854425,0.009189454,0.010853156,0.007426503,0.948640483,0,0.74509804,0.876691804,0.063334705,0.05997349,0.770413042,0.138835233,347.27,3104762.78,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272301,1.01538,0.007254762,60.2,37.65,251,7,1089,1027.295,154.6333,26.42,23.94,0.01265,8.7333,5,2.07,0,loam,62.75862069,0,0,0,0,34.36352302,1.18818316,0.000812204,431.8712032,28.47369675,215.475073,6.471363912,4.406673203,1143.030971,143.9957037,1083.21,0.068269978,16.279,33.74839145,1.815910312,0.298100657,0.470203939,177.7502327,0.158846928,loam,69.8007396,0.428655196,0.013151921,0.004871082,0.000974216,0.000974216,9025.682561,0.027,0,0.001339659,PCT_SGEOL_45.x,PCT_SGEOL_45.y,20.47584953,0,0.028150714,59.41609209,1.5,0.317682953,43.90351073,23.07983151,0,1.003467858,0.092061138,0.009189337,0.010853989,0.007425492,0.655172414,0,0.5,0.876678575,0.063340047,0.059981379,0.770404624,0.138842509,91.37,3104506.88,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272303,1.12653,0.00061594,286.09,32.61,201.4,2,1372.57,1223.158,149.9429,213.53,137.05,0.04174,1.9428,1,1.16,0,gravelly loam,61.0911017,0.673273629,0,0,0,37.35,1.12653,0.00061594,286.09,32.61,201.4,2,5,1223.158,149.9429,213.53,0.04174,1.943,30.1,1.16,0.32,0,201,0,gravelly loam,61.0911017,0.673273629,0,0,0,0,0,2.974,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,33.25343908,0,0,61.13168066,1.962962963,2.221920137,43.10024351,26.02465501,0,1.115593012,0,0.009112981,0.010509933,0.007631806,0.962772398,0,0.852430555,0.962772398,0.037227603,0,0.852430555,0,5346.68,5346.68,21.1621,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272305,1.10121,0.001846137,152.61,6.07,242.6,2,1050.56,1022.60107,145.23322,164.65,133.37,0.01703,4.3439,1,1.747974764,2.954301448,loam,71.42005421,5.029396673,0,0,0,32.86226987,1.088977389,0.001790171,174.4078964,10.35995607,243.3891053,2,4,1022.708228,145.2220583,190.16,0.020471969,3.329,35.53511061,2.102764252,0.328932752,0.7525079,113.4354443,2.052294274,loam,68.15755496,3.339554924,0,0,0,0,0,1.496,0.009931399,0.006980304,PCT_SGEOL_45.x,PCT_SGEOL_45.y,25.774399,0.37133303,0.256178193,59.89036775,1.176470588,1.144057489,43.35396868,23.05448584,0,0.959654497,0.109568786,0.009130117,0.01021007,0.007981546,0.268292683,0.548328817,0.176156583,0.482061819,0.138373665,0.379564515,0.374396135,0.451690821,3487.97,4134.95,19.84673537,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272307,1.12508,0.001019026,260.27,29.52,195.8,2,1375.5,1243.923,149.2182,308.96,137.05,0.05757,2.1014,1,1.16,0,gravelly loam,60.52915899,0,0,0,0,37.4,1.12508,0.001019026,260.27,29.52,195.8,2,5,1243.923,149.2182,308.96,0.05757,2.101,30.1,1.16,0.32,0,201,0,gravelly loam,60.52915899,0,0,0,0,0,0,2.93,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,22.10043851,0,0,61.27171916,1.93814433,0.491136863,43.165098,25.91104815,0,1.098522182,0,0.009104581,0.010492607,0.007632959,0.987722529,0,0.989118607,0.987722529,0.012277471,0,0.989118607,0,1716.69,1716.69,21.1621,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272309,1.0427,0.000822068,96.27,16.82,246.6,6.04,1070.75,1117.27316,145.48285,40.57,38.85,0.00114,7.348,5,1.902413839,1.478701419,loam,64.70024691,0,0,0,0,34.2300744,1.178736953,0.000823511,447.6999853,28.62309321,210.2192846,6.67613606,4.505971916,1146.440896,144.0445897,1083.21,0.069443496,17.59,33.98749258,1.753394849,0.297782609,0.467825674,176.5114547,0.151405051,loam,69.82628247,0.442865981,0.009271825,0.005454015,0.001090803,0.001090803,0.213378776,1833.542,0.002072282,0.001374157,PCT_SGEOL_45.x,PCT_SGEOL_45.y,26.28893072,0.064220445,0.027404202,60.38010344,1.391304348,0.253608747,43.67407552,21.8272127,0,0.95429801,0.052164048,0.009190156,0.010848028,0.007432737,0.821728395,0.065185185,0.655172413,0.871628901,0.067230667,0.061140434,0.763019318,0.143187232,4216.19,2898573.46,13.29716012,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272311,1.04225,0.002091118,79.38,39.59,251,7,1089,1113.66051,145.52193,23.94,22.74,0.00209,7.0525,5,2.07,0,loam,63.41584158,0,65.797886,0,0,34.36473339,1.188131941,0.000812367,431.7792472,28.47603157,215.4847743,6.471510929,4.40656033,1143.022821,143.9961272,1083.21,0.068239382,16.277,33.74860006,1.815980835,0.298106735,0.470073432,177.7566857,0.15880284,loam,69.79866786,0.428536222,0.01314827,0.00486973,0.000973946,0.000973946,0.197876022,2053.533,0,0.001339287,PCT_SGEOL_45.x,PCT_SGEOL_45.y,18.79815654,0,0.028142901,59.39165616,2,0.318203567,43.90906249,23.10992438,0,1.005247465,0,0.009189317,0.010854135,0.007425313,0.752475247,0,0.656626506,0.876672416,0.063362854,0.05996473,0.770368177,0.138788088,1948.84,3106802.99,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272313,1.15207,0.000944596,75.35,11.73,243.7,5.21,1051.03,1131.54999,142.7096,52.75,42.64,0.00331,3.1838,3,1.675704,1.223418163,very gravelly loam,77.32906101,0.619590846,0,0,0.003962635,36.30768793,1.151455985,0.00072913,394.0473694,30.4880474,280.9399775,5.319576044,3.495612005,1169.89086,140.6496472,1045.25,0.082853089,2.202,32.00826638,2.453940869,0.314934668,0.494937561,183.8686472,0.252406114,loam,70.62394841,0.292654789,0.041807827,0,0,0,0.016591935,119.589,0.007235799,0.001093461,PCT_SGEOL_45.x,PCT_SGEOL_45.y,21.64189645,0.262997479,0.03200699,60.79127044,1.378787879,0.640750538,43.56959406,21.2510007,0,0.938696185,0.130753006,0.00919052,0.010845377,0.007435962,0.59988855,0.239621064,0.593716143,0.926253298,0.025064652,0.048682102,0.862228525,0.086648257,9937.56,110475.41,12.11106341,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272315,1.06502,0.000996044,69.31,10.97,243.3,5,1050,1096.02417,144.43019,42.64,38.85,0.00363,11.9553,4,1.688387734,1.751632025,loam,67.25362938,0,0,0,0,35.26000364,1.207216569,0.000694828,334.1220135,28.24475378,263.8890357,4.532472783,3.390898572,1124.795351,142.6368608,1045.25,0.065831102,3.436,31.60626897,2.429212304,0.310243023,0.498432908,185.3614859,0.26762359,loam,69.90929834,0.360502683,0.049915756,0,0,0,0.032387501,180.294,0.007519307,0.001075469,PCT_SGEOL_45.x,PCT_SGEOL_45.y,31.76770131,0.187744787,0.036766782,60.69067732,1.369565217,1.032440597,43.59554443,21.39445889,0,0.937587722,0.060863549,0.009190431,0.010846032,0.007435165,0.522630231,0.356105892,0.16828479,0.918307986,0.028252853,0.053439074,0.844828906,0.096889433,2251.7,166633.2,14.40433442,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272317,1.03986,0.000663706,111.8,23.63,249.1,7,1076.57,1114.01001,145.47827,36.99,36.99,0,7.4787,5,2.07,0,loam,65.13220792,0,0,0,0,34.3482121,1.179690477,0.000812329,433.3089474,28.5099758,215.3293145,6.469192936,4.404677309,1143.169018,143.9873065,1083.21,0.068531667,16.274,33.74531095,1.814868914,0.298010901,0.472131091,177.6549424,0.15949797,loam,69.81936666,0.430412059,0.013205825,0.004891046,0.000978209,0.000978209,0.199325636,2044.579,0.001590442,0.001333444,PCT_SGEOL_45.x,PCT_SGEOL_45.y,40.88826239,0.039620086,0.02797447,59.84501293,1.715811966,0.309955419,43.80399623,22.53865343,0,0.985071935,0.041793083,0.009189696,0.01085138,0.007428662,0.902222965,0.069530336,0.76333907,0.877106888,0.063082935,0.059810177,0.771097325,0.138255589,924.56,3083737.3,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272319,1.21629,0.00055392,167.63,13.69,239.1,2.17,1044.39,1035.8369,145.11356,133.37,104.16,0.01109,3.1887,2,2.042219811,1.489258981,loam,77.39183055,0.210112788,0.210112788,0,0.148766728,32.37097559,1.257804213,0.000672179,213.3050119,19.63030186,236.3800702,2.228818846,3.705590759,1044.474341,144.7319052,298.81,0.024738603,4.088,32.06555964,2.382294613,0.311817362,0.507544013,155.9237077,1.056475601,gravelly loam,67.25451435,0.599910298,0.1333134,0,0,0,0.551186079,15.001,0.004126279,0.002865911,PCT_SGEOL_45.x,PCT_SGEOL_45.y,49.15014171,0.179034312,0.107570162,60.34585276,1.541795666,1.078770973,43.3359865,22.31060777,0,0.9487283,0.123870418,0.009143616,0.010348088,0.007863557,0.662821483,0.292170953,0.704135736,0.767836174,0.063702099,0.168461728,0.675920835,0.213853766,5299.03,20994.46,12.84442209,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272321,1.206,0.001779164,158.94,25.87,219.9,4.72,1123.04,1089.08,153.2,164.35,60.26,0.07802,24.9412,1,2.147413861,0,loam,73.10869565,0,0,0,0,39,1.206,0.001779164,158.94,25.87,219.9,4.72,4.46,1089.08,153.2,164.35,0.07802,24.941,32.6722546,2.147413861,0.361487977,0.497855728,201,0,loam,73.10869565,0,0,0,0,0,0,0.75,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,16.49997372,0,0,59.57088404,1.986842105,2.235972036,43.78574203,24.90266919,0,1.075208381,0,0.009155915,0.010724306,0.007494504,1,0,1,1,0,0,1,0,0,0,8.562367233,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272323,1.37541,0.000545142,244.82,24.45,233.7,2.3,1047.35,1052.901,144.4403,298.81,133.37,0.03466,4.705,1,2.615214966,0.650479887,gravelly loam,61.58325619,0.343026155,0.114342052,0,0.823234358,31.95,1.37541,0.000545142,244.82,24.45,233.7,2.3,3.68,1052.901,144.4403,298.81,0.03466,4.705,28.90917083,2.615214966,0.277224693,0.28021959,173.2461915,0.650479887,gravelly loam,61.58325619,0.343026155,0.114342052,0,0,0,0.823234358,8.754,0.00147567,0.00147567,PCT_SGEOL_45.x,PCT_SGEOL_45.y,35.80759142,0.043239087,0.043239087,59.13518973,1.506382979,0.87593155,43.38292447,24.2289727,0,0.976265586,0.062553969,0.00910845,0.009988593,0.00817094,0.873907231,0.065000514,0.79539368,0.873907231,0.061092256,0.065000514,0.79539368,0.097482592,11560.48,11560.48,20.54188348,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272325,1.10614,0.001933168,84.95,20.93,244.2,7,1050,1025.62,154.4,36.99,36.99,0,19,5,2.07,0,loam,63.168,0,0,0,0,34.33940855,1.180006167,0.000812642,434.1686617,28.52300124,215.2392139,6.467772107,4.404727307,1143.246906,143.9833243,1083.21,0.06868814,16.297,33.7432949,1.814187364,0.29795216,0.473392329,177.5925791,0.159924048,loam,69.83192578,0.43156185,0.013241102,0.004904112,0.000980822,0.000980822,2194.887028,0.111,0,0.001332801,PCT_SGEOL_45.x,PCT_SGEOL_45.y,22.97472195,0,0.027944456,60.20162042,1.2,0.303563708,43.71815122,22.06919303,0,0.963747156,0,0.009190003,0.010849158,0.007431363,1,0,1,0.877037088,0.063176776,0.059786135,0.771103313,0.138226687,0,3082812.74,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272327,1.06849,0.003705967,81.28,24.02,245,7,1050,1114.24011,145.45302,36.99,36.99,0,12.2258,5,2.07,0,loam,64.80952381,0,0,0,0,34.3393422,1.180001779,0.000812661,434.1777774,28.52328714,215.2384716,6.467758031,4.404737989,1143.252462,143.9828018,1083.21,0.06868843,16.297,33.74327492,1.814180612,0.297951578,0.473404823,177.5919613,0.159928269,loam,69.83214759,0.43157324,0.013241452,0.004904241,0.000980848,0.000980848,0.200227133,2039.076,0,0.001332836,PCT_SGEOL_45.x,PCT_SGEOL_45.y,6.106653156,0,0.027945194,60.06873703,2.2,0.303491684,43.75047796,22.24627283,0,0.970296097,0,0.009189887,0.010849992,0.007430349,1,0,1,0.877033843,0.063178443,0.059787713,0.771104564,0.138225933,0,3082812.74,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272329,1.02832,0.00075353,75.68,21.15,244.5,7,1050,1114.24255,145.45277,36.99,36.99,0,17.4328,5,2.07,0,loam,64.93846154,0,0,0,0,34.33924092,1.180015701,0.000812581,434.1875409,28.52341173,215.2376482,6.467743276,4.404749187,1143.253265,143.9827611,1083.21,0.068697006,16.297,33.74325399,1.814173534,0.297950968,0.473417921,177.5913137,0.159932694,loam,69.83228687,0.431585181,0.013241818,0.004904377,0.000980875,0.000980875,0.200236349,2039.02,0,0.001332873,PCT_SGEOL_45.x,PCT_SGEOL_45.y,15.53234731,0,0.027945967,60.1658461,1.727272727,0.303413231,43.72689435,22.11712021,0,0.965740312,0,0.009189972,0.010849383,0.007431089,1.000000001,0,0.999999999,0.877030441,0.063180192,0.059789367,0.771094156,0.138232218,70.51,3082812.74,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272331,1.12508,0.001048392,78.82,16.25,244.7,6,1050,1115.32187,145.39187,38.85,38.85,0,15.2258,5,1.941148982,0.254674307,loam,65.95810056,0,2.075090813,0,4.75E-05,34.32356364,1.180882792,0.000812103,437.3593643,28.58331645,215.0387167,6.483584584,4.405941306,1144.488937,143.9192557,1083.21,0.069124233,16.322,33.77433671,1.813963966,0.298891877,0.470494317,177.3099657,0.161854918,loam,69.83187427,0.435283387,0.013400971,0.004963323,0.000992665,0.000992665,0.201091366,2014.801,0.003839177,0.001348606,PCT_SGEOL_45.x,PCT_SGEOL_45.y,34.56307442,0.09563912,0.028274706,60.48090404,1.550724638,0.29254627,43.64884659,21.68841036,0,0.94875001,0.014440305,0.009190244,0.010847384,0.007433519,0.805400371,0.169459963,0.95751634,0.875774564,0.063722385,0.060503051,0.769025617,0.139782375,1579.87,3066786.53,8.022969364,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272333,1.13769,0.03131117,38.87,9.11,245,7,1050,1025.62,154.4,36.99,36.99,0,20.6667,5,2.07,0,loam,65.2857143,0,0,0,0,34.33732729,1.18001846,0.000812824,434.3087743,28.52601602,215.2237498,6.467496611,4.404936385,1143.266681,143.9820815,1083.21,0.068708361,16.3,33.74290399,1.814055214,0.29794077,0.473636878,177.5804871,0.160006663,loam,69.83571164,0.43178479,0.013247942,0.004906645,0.000981329,0.000981329,48738.68583,0.005,0,0.00133349,PCT_SGEOL_45.x,PCT_SGEOL_45.y,6.862416124,0,0.027958892,60.16376301,NA,0.302185857,43.72740375,22.11990118,0,0.965740323,0,0.009189972,0.010849396,0.007431072,1,0,1,0.876976215,0.063206766,0.05981702,0.771062506,0.138251329,0,3081491.69,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272335,1.23046,0.0002222,185.75,23.14,245.4,7,1050.41,1114.24802,145.45222,36.99,36.99,0,9.1433,5,2.07,0,loam,62.09041393,0,0,0,0,34.33903511,1.180028343,0.000812503,434.2092026,28.52388726,215.2358868,6.467711197,4.404773532,1143.255246,143.9826489,1083.21,0.068707781,16.297,33.74320847,1.814158147,0.297949642,0.473446396,177.5899057,0.159942313,loam,69.83258099,0.43161114,0.013242615,0.004904672,0.000980934,0.000980934,0.200257088,2038.894,0,0.001332953,PCT_SGEOL_45.x,PCT_SGEOL_45.y,13.5247954,0,0.027947648,59.95031662,2.094117647,0.303246259,43.77894706,22.40192141,0,0.976610541,0,0.009189785,0.010850728,0.007429453,0.993464052,0,1,0.877023043,0.063183991,0.059792964,0.771073335,0.138244791,1250.54,3082742.23,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272337,1.07494,0.000723112,302.96,35.94,190,2,1480.08,1258.022,148.8206,312.69,169.08,0.07275,1.6858,1,1.16,0,gravelly loam,59.91974901,0.366810206,0,0,0,37.35,1.07494,0.000723112,302.96,35.94,190,2,5,1258.022,148.8206,312.69,0.07275,1.686,30.1,1.16,0.32,0,201,0,gravelly loam,59.91974901,0.366810206,0,0,0,0,0,2.73,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,30.03656101,0,0,61.74808234,1.988888889,0.250889599,43.04114404,26.09043492,0,1.090769959,0,0.009086383,0.010420489,0.007671446,1,0,1,1,0,0,1,0,2375.34,2375.34,21.1621,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272339,1.06238,0.000678088,187.1,26.95,245.6,7,1070.95,1025.62,154.4,161.73,22.74,0.08967,5.0185,1,2.07,0,loam,61.11736905,0.437436473,0,0,0,38.74,1.06238,0.000678088,187.1,26.95,245.6,7,4,1025.62,154.4,161.73,0.08967,5.019,34.5,2.07,0.32,0,201,0,loam,61.11736905,0.437436473,0,0,0,0,0,2.286,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,17.81952769,0,0,59.58730521,1.88,2.486616562,43.86426333,22.86678378,0,0.995422483,0,0.00918948,0.010852955,0.007426747,0.983458054,0,0.980603448,0.983458054,0.016541946,0,0.980603448,0,997.94,997.94,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272341,1.03831,0.000699864,124.72,22.01,241.8,7,1050,1114.28381,145.44861,38.85,36.99,0.0018,19.3687,5,2.07,0,loam,63.00859951,0,0,0,0,34.33731755,1.180022775,0.000812743,434.3098268,28.5260677,215.2236706,6.467495191,4.404937463,1143.266994,143.9820537,1083.21,0.068715366,16.3,33.74290198,1.814054532,0.297940712,0.473638139,177.5804248,0.160007089,loam,69.83572378,0.431785939,0.013247978,0.004906658,0.000981332,0.000981332,0.200392654,2038.071,0,0.001333493,PCT_SGEOL_45.x,PCT_SGEOL_45.y,13.79038186,0,0.027958966,60.21139168,1.885714286,0.302178307,43.71575685,22.05606787,0,0.963006845,0,0.009190009,0.010849097,0.007431437,0.992628993,0,0.97153025,0.876975886,0.063206934,0.059817179,0.771060008,0.138252838,1675.24,3081491.69,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272343,1.04522,0.000758123,47.17,8.97,233.6,5.89,1122,1206.81675,149.43075,27.68,24.74,0.00132,627.0604,4,1.938535329,1.990958083,loam,68.88673438,0.341874645,0,0,0,34.24362712,1.182141157,0.000785439,310.0521125,34.77830036,187.462756,4.12063618,3.791066916,1230.504594,148.5420251,772.32,0.050091263,8.273,32.18785956,1.505126706,0.309126211,0.264584477,193.4607791,0.135992616,gravelly loam,67.45953993,0.337904419,0.012438199,0,0,0,3.106281651,482.355,0.007627155,0.000858824,PCT_SGEOL_45.x,PCT_SGEOL_45.y,37.17522197,0.252568441,0.022263218,59.02980898,2.015625,0.863221251,43.93855168,24.63568373,0,1.074715719,0.103181321,0.009171388,0.010788067,0.007458989,0.512465373,0.4170514,0.309640522,0.93666076,0.026377675,0.036961586,0.885295336,0.074467733,9087.48,472591.92,15.15780682,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272345,1.21139,0.000982187,89.13,13.66,225.4,2.05,1122,1088.08524,153.27933,49.39,24.74,0.01697,22.552,1,2.235660293,0.294041099,loam,74.90048841,2.033712803,0,0,0,39.84665085,1.18798263,0.001221241,110.2386632,18.04957923,223.4431592,3.373857727,5.851777159,1088.529141,153.244066,164.35,0.042988879,25.193,33.3513089,2.223748801,0.366114408,0.580610093,194.0272787,0.163423156,loam,74.22805595,1.130303774,0,0,0,0,0,2.66,0.001076783,0.000598458,PCT_SGEOL_45.x,PCT_SGEOL_45.y,18.78959736,0.046332587,0.025750882,59.26340101,1.823529412,1.290318073,43.91298148,24.67876994,0,1.072333844,0.010748848,0.00916362,0.010762011,0.007470602,0.921245421,0.053724054,0.764102564,0.956229515,0.013911549,0.029858936,0.903259726,0.079915878,3286.28,3340.96,8.016739598,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8272347,1.13772,0.000522375,186.87,27.87,206,2,1214.05,1174.15177,151.05261,137.05,84.75,0.0117,5.9865,2,1.16,0,gravelly loam,61.35925497,0.467413115,0.701119672,0,0,37.8985923,1.131449208,0.000642368,222.1424216,29.1783525,202.9855258,2,5.082837973,1198.37444,150.4524667,308.96,0.032371953,4.368,30.1,1.16,0.32,0,201,0,gravelly loam,61.13574441,0.414852373,0,0,0,0,0,14.462,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,22.91609646,0.000893232,0.000528525,60.41713962,1.797118848,1.749543778,43.53904971,25.31364245,0,1.06710886,0.00106293,0.009129845,0.010616474,0.007554644,0.967483953,0,0.847364281,0.970622842,0.029377157,0,0.895516992,0,15146.87,22210.24,21.1621,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
